1 1
11,499999999999799 27,8268
11,509999999999799 27,8268
11,519999999999799 27,8268
11,529999999999799 27,8268
11,539999999999798 27,8986
11,549999999999798 27,8986
11,559999999999798 27,8986
11,569999999999798 27,8986
11,579999999999798 27,8986
11,589999999999797 27,8986
11,599999999999797 27,8986
11,609999999999797 27,8986
11,619999999999797 27,8986
11,629999999999797 27,8986
11,639999999999796 27,8986
11,649999999999796 27,8986
11,659999999999796 27,8986
11,669999999999796 27,9345
11,679999999999795 27,9345
11,689999999999795 27,9345
11,699999999999795 27,9703
11,709999999999795 27,9703
11,719999999999795 27,9703
11,729999999999794 27,9703
11,739999999999794 27,9703
11,749999999999794 27,9703
11,759999999999794 28,006
11,769999999999794 28,006
11,779999999999793 28,0417
11,789999999999793 28,0417
11,799999999999793 28,0417
11,809999999999793 28,0774
11,819999999999792 28,0774
11,829999999999792 28,0774
11,839999999999792 28,0774
11,849999999999792 28,0774
11,859999999999792 28,0774
11,869999999999791 28,0774
11,879999999999791 28,0774
11,889999999999791 28,0774
11,899999999999791 28,0774
11,909999999999791 28,0774
11,91999999999979 28,113
11,92999999999979 28,113
11,93999999999979 28,113
11,94999999999979 28,1486
11,959999999999789 28,1486
11,969999999999789 28,1486
11,979999999999789 28,1486
11,989999999999789 28,1486
11,999999999999789 28,1486
12,009999999999788 28,1486
12,019999999999788 28,1486
12,029999999999788 28,1486
12,039999999999788 28,1486
12,049999999999788 28,1841
12,059999999999787 28,1841
12,069999999999787 28,1841
12,079999999999787 28,1841
12,089999999999787 28,2196
12,099999999999786 28,2196
12,109999999999786 28,2196
12,119999999999786 28,2196
12,129999999999786 28,2196
12,139999999999786 28,2196
12,149999999999785 28,255
12,159999999999785 28,255
12,169999999999785 28,2904
12,179999999999785 28,2904
12,189999999999785 28,3258
12,199999999999784 28,3258
12,209999999999784 28,3258
12,219999999999784 28,3258
12,229999999999784 28,3258
12,239999999999783 28,3258
12,249999999999783 28,3258
12,259999999999783 28,3258
12,269999999999783 28,3611
12,279999999999783 28,3611
12,289999999999782 28,3963
12,299999999999782 28,4315
12,309999999999782 28,4315
12,319999999999782 28,4667
12,329999999999782 28,4667
12,339999999999781 28,4667
12,349999999999781 28,4667
12,359999999999781 28,4667
12,369999999999781 28,4667
12,379999999999781 28,4667
12,38999999999978 28,4667
12,39999999999978 28,4667
12,40999999999978 28,4667
12,41999999999978 28,4667
12,429999999999779 28,4667
12,439999999999779 28,4667
12,449999999999779 28,5018
12,459999999999779 28,5018
12,469999999999779 28,5369
12,479999999999778 28,5369
12,489999999999778 28,5369
12,499999999999778 28,5369
12,509999999999778 28,5369
12,519999999999778 28,5369
12,529999999999777 28,572
12,539999999999777 28,572
12,549999999999777 28,572
12,559999999999777 28,572
12,569999999999776 28,572
12,579999999999776 28,572
12,589999999999776 28,607
12,599999999999776 28,607
12,609999999999776 28,607
12,619999999999775 28,607
12,629999999999775 28,607
12,639999999999775 28,607
12,649999999999775 28,607
12,659999999999775 28,607
12,669999999999774 28,607
12,679999999999774 28,6419
12,689999999999774 28,6419
12,699999999999774 28,6419
12,709999999999773 28,6419
12,719999999999773 28,6419
12,729999999999773 28,7117
12,739999999999773 28,7117
12,749999999999773 28,7117
12,759999999999772 28,7117
12,769999999999772 28,7117
12,779999999999772 28,7117
12,789999999999772 28,7117
12,799999999999772 28,7117
12,809999999999771 28,7117
12,819999999999771 28,7117
12,829999999999771 28,7117
12,839999999999771 28,7813
12,84999999999977 28,7813
12,85999999999977 28,7813
12,86999999999977 28,7813
12,87999999999977 28,7813
12,88999999999977 28,8508
12,899999999999769 28,8508
12,909999999999769 28,8508
12,919999999999769 28,8508
12,929999999999769 28,8854
12,939999999999769 28,8854
12,949999999999768 28,8854
12,959999999999768 28,8854
12,969999999999768 28,8854
12,979999999999768 28,8854
12,989999999999768 28,8854
12,999999999999767 28,92
13,009999999999767 28,92
13,019999999999767 28,92
13,029999999999767 28,92
13,039999999999766 28,92
13,049999999999766 28,9546
13,059999999999766 28,9546
13,069999999999766 28,9546
13,079999999999766 28,9546
13,089999999999765 28,9546
13,099999999999765 28,9546
13,109999999999765 28,9546
13,119999999999765 28,9546
13,129999999999765 28,9892
13,139999999999764 29,0237
13,149999999999764 29,0237
13,159999999999764 29,0581
13,169999999999764 29,0581
13,179999999999763 29,0581
13,189999999999763 29,0581
13,199999999999763 29,0581
13,209999999999763 29,1269
13,219999999999763 29,1269
13,229999999999762 29,1269
13,239999999999762 29,1269
13,249999999999762 29,1269
13,259999999999762 29,1269
13,269999999999762 29,1269
13,279999999999761 29,1269
13,289999999999761 29,1269
13,299999999999761 29,1269
13,309999999999761 29,1269
13,31999999999976 29,1269
13,32999999999976 29,1612
13,33999999999976 29,1612
13,34999999999976 29,1612
13,35999999999976 29,1612
13,369999999999759 29,1612
13,379999999999759 29,1612
13,389999999999759 29,1612
13,399999999999759 29,1612
13,409999999999759 29,1955
13,419999999999758 29,1955
13,429999999999758 29,1955
13,439999999999758 29,2298
13,449999999999758 29,2298
13,459999999999757 29,264
13,469999999999757 29,264
13,479999999999757 29,264
13,489999999999757 29,2982
13,499999999999757 29,2982
13,509999999999756 29,2982
13,519999999999756 29,2982
13,529999999999756 29,2982
13,539999999999756 29,2982
13,549999999999756 29,2982
13,559999999999755 29,2982
13,569999999999755 29,2982
13,579999999999755 29,2982
13,589999999999755 29,2982
13,599999999999755 29,2982
13,609999999999754 29,3323
13,619999999999754 29,3323
13,629999999999754 29,3323
13,639999999999754 29,3323
13,649999999999753 29,3323
13,659999999999753 29,3323
13,669999999999753 29,3323
13,679999999999753 29,3664
13,689999999999753 29,4344
13,699999999999752 29,4344
13,709999999999752 29,5024
13,719999999999752 29,5024
13,729999999999752 29,5024
13,739999999999752 29,5024
13,749999999999751 29,5024
13,759999999999751 29,5363
13,769999999999751 29,5363
13,779999999999751 29,5363
13,78999999999975 29,5701
13,79999999999975 29,6039
13,80999999999975 29,6039
13,81999999999975 29,6039
13,82999999999975 29,6039
13,839999999999749 29,6039
13,849999999999749 29,6039
13,859999999999749 29,6039
13,869999999999749 29,6039
13,879999999999749 29,6039
13,889999999999748 29,6039
13,899999999999748 29,6039
13,909999999999748 29,6039
13,919999999999748 29,6039
13,929999999999747 29,6039
13,939999999999747 29,6377
13,949999999999747 29,6377
13,959999999999747 29,6714
13,969999999999747 29,6714
13,979999999999746 29,6714
13,989999999999746 29,6714
13,999999999999746 29,6714
14,009999999999746 29,6714
14,019999999999746 29,7051
14,029999999999745 29,7388
14,039999999999745 29,7388
14,049999999999745 29,7388
14,059999999999745 29,7388
14,069999999999744 29,7388
14,079999999999744 29,7724
14,089999999999744 29,7724
14,099999999999744 29,7724
14,109999999999744 29,7724
14,119999999999743 29,806
14,129999999999743 29,806
14,139999999999743 29,806
14,149999999999743 29,806
14,159999999999743 29,806
14,169999999999742 29,806
14,179999999999742 29,806
14,189999999999742 29,806
14,199999999999742 29,806
14,209999999999742 29,806
14,219999999999741 29,806
14,229999999999741 29,9066
14,239999999999741 29,9066
14,249999999999741 29,9066
14,25999999999974 29,9066
14,26999999999974 29,9066
14,27999999999974 29,9066
14,28999999999974 29,9066
14,29999999999974 29,9066
14,309999999999739 29,9066
14,319999999999739 29,9066
14,329999999999739 29,9066
14,339999999999739 29,9066
14,349999999999739 29,9066
14,359999999999738 29,9066
14,369999999999738 29,9066
14,379999999999738 29,9066
14,389999999999738 29,9066
14,399999999999737 29,9066
14,409999999999737 29,9066
14,419999999999737 29,9066
14,429999999999737 29,9066
14,439999999999737 29,94
14,449999999999736 29,9734
14,459999999999736 29,9734
14,469999999999736 29,9734
14,479999999999736 29,9734
14,489999999999736 29,9734
14,499999999999735 29,9734
14,509999999999735 29,9734
14,519999999999735 29,9734
14,529999999999735 30,0068
14,539999999999734 30,0068
14,549999999999734 30,0068
14,559999999999734 30,0068
14,569999999999734 30,0068
14,579999999999734 30,0068
14,589999999999733 30,0068
14,599999999999733 30,0068
14,609999999999733 30,0068
14,619999999999733 30,0401
14,629999999999733 30,0401
14,639999999999732 30,0734
14,649999999999732 30,0734
14,659999999999732 30,1066
14,669999999999732 30,1066
14,679999999999731 30,173
14,689999999999731 30,173
14,699999999999731 30,173
14,709999999999731 30,173
14,719999999999731 30,173
14,72999999999973 30,173
14,73999999999973 30,173
14,74999999999973 30,173
14,75999999999973 30,173
14,76999999999973 30,2062
14,779999999999729 30,2393
14,789999999999729 30,2393
14,799999999999729 30,2723
14,809999999999729 30,2723
14,819999999999729 30,3054
14,829999999999728 30,3054
14,839999999999728 30,3054
14,849999999999728 30,3054
14,859999999999728 30,3384
14,869999999999727 30,3384
14,879999999999727 30,3384
14,889999999999727 30,3713
14,899999999999727 30,3713
14,909999999999727 30,3713
14,919999999999726 30,3713
14,929999999999726 30,3713
14,939999999999726 30,3713
14,949999999999726 30,3713
14,959999999999726 30,3713
14,969999999999725 30,3713
14,979999999999725 30,3713
14,989999999999725 30,3713
14,999999999999725 30,3713
15,009999999999724 30,3713
15,019999999999724 30,3713
15,029999999999724 30,3713
15,039999999999724 30,3713
15,049999999999724 30,3713
15,059999999999723 30,4043
15,069999999999723 30,4043
15,079999999999723 30,4043
15,089999999999723 30,4043
15,099999999999723 30,4043
15,109999999999722 30,4043
15,119999999999722 30,4043
15,129999999999722 30,4043
15,139999999999722 30,4043
15,149999999999721 30,4043
15,159999999999721 30,4043
15,169999999999721 30,4372
15,179999999999721 30,4372
15,189999999999721 30,4372
15,19999999999972 30,4372
15,20999999999972 30,4372
15,21999999999972 30,4372
15,22999999999972 30,4372
15,23999999999972 30,4372
15,249999999999719 30,4372
15,259999999999719 30,4372
15,269999999999719 30,4372
15,279999999999719 30,47
15,289999999999718 30,5028
15,299999999999718 30,5028
15,309999999999718 30,5684
15,319999999999718 30,5684
15,329999999999718 30,5684
15,339999999999717 30,5684
15,349999999999717 30,5684
15,359999999999717 30,5684
15,369999999999717 30,6011
15,379999999999717 30,6011
15,389999999999716 30,6011
15,399999999999716 30,6338
15,409999999999716 30,6338
15,419999999999716 30,6338
15,429999999999715 30,6338
15,439999999999715 30,6338
15,449999999999715 30,6338
15,459999999999715 30,6338
15,469999999999715 30,6664
15,479999999999714 30,6664
15,489999999999714 30,6664
15,499999999999714 30,7316
15,509999999999714 30,7316
15,519999999999714 30,7316
15,529999999999713 30,7641
15,539999999999713 30,7641
15,549999999999713 30,7966
15,559999999999713 30,7966
15,569999999999713 30,7966
15,579999999999712 30,7966
15,589999999999712 30,7966
15,599999999999712 30,7966
15,609999999999712 30,8291
15,619999999999711 30,8291
15,629999999999711 30,8291
15,639999999999711 30,8291
15,649999999999711 30,8291
15,659999999999711 30,8291
15,66999999999971 30,8291
15,67999999999971 30,8291
15,68999999999971 30,8615
15,69999999999971 30,8615
15,70999999999971 30,8615
15,719999999999709 30,8615
15,729999999999709 30,8939
15,739999999999709 30,8939
15,749999999999709 30,8939
15,759999999999708 30,8939
15,769999999999708 30,8939
15,779999999999708 30,9263
15,789999999999708 30,9263
15,799999999999708 30,9263
15,809999999999707 30,9263
15,819999999999707 30,9263
15,829999999999707 30,9263
15,839999999999707 30,9263
15,849999999999707 30,9263
15,859999999999706 30,9263
15,869999999999706 30,9586
15,879999999999706 30,9586
15,889999999999706 30,9586
15,899999999999705 30,9586
15,909999999999705 30,9586
15,919999999999705 30,9586
15,929999999999705 30,9586
15,939999999999705 30,9909
15,949999999999704 30,9909
15,959999999999704 30,9909
15,969999999999704 30,9909
15,979999999999704 30,9909
15,989999999999704 30,9909
15,999999999999703 30,9909
16,009999999999703 30,9909
16,019999999999705 30,9909
16,029999999999706 31,0232
16,039999999999708 31,0232
16,049999999999709 31,0554
16,059999999999711 31,0554
16,069999999999713 31,0554
16,079999999999714 31,0554
16,089999999999716 31,0554
16,099999999999717 31,0554
16,109999999999719 31,0554
16,11999999999972 31,0554
16,129999999999722 31,0554
16,139999999999723 31,0554
16,149999999999725 31,1198
16,159999999999727 31,1198
16,169999999999728 31,1198
16,17999999999973 31,1198
16,189999999999731 31,1198
16,199999999999733 31,1198
16,209999999999734 31,1198
16,219999999999736 31,1198
16,229999999999738 31,1198
16,239999999999739 31,1198
16,249999999999741 31,1519
16,259999999999742 31,2161
16,269999999999744 31,2161
16,279999999999745 31,2161
16,289999999999747 31,2161
16,299999999999748 31,2161
16,30999999999975 31,2161
16,319999999999752 31,2161
16,329999999999753 31,2161
16,339999999999755 31,2161
16,349999999999756 31,2161
16,359999999999758 31,2161
16,369999999999759 31,2801
16,379999999999761 31,2801
16,389999999999763 31,2801
16,399999999999764 31,2801
16,409999999999766 31,2801
16,419999999999767 31,2801
16,429999999999769 31,2801
16,43999999999977 31,2801
16,449999999999772 31,2801
16,459999999999773 31,2801
16,469999999999775 31,2801
16,479999999999777 31,2801
16,489999999999778 31,2801
16,49999999999978 31,2801
16,509999999999781 31,2801
16,519999999999783 31,3121
16,529999999999784 31,3441
16,539999999999786 31,376
16,549999999999788 31,376
16,559999999999789 31,376
16,569999999999791 31,4078
16,579999999999792 31,4078
16,589999999999794 31,4078
16,599999999999795 31,4397
16,609999999999797 31,4397
16,619999999999798 31,4397
16,6299999999998 31,4397
16,639999999999802 31,4397
16,649999999999803 31,4397
16,659999999999805 31,4715
16,669999999999806 31,4715
16,679999999999808 31,5032
16,689999999999809 31,5032
16,699999999999811 31,5032
16,709999999999813 31,5032
16,719999999999814 31,5032
16,729999999999816 31,5032
16,739999999999817 31,535
16,749999999999819 31,535
16,75999999999982 31,535
16,769999999999822 31,535
16,779999999999824 31,535
16,789999999999825 31,535
16,799999999999827 31,5667
16,809999999999828 31,5667
16,81999999999983 31,5667
16,829999999999831 31,5984
16,839999999999833 31,5984
16,849999999999834 31,63
16,859999999999836 31,63
16,869999999999838 31,63
16,879999999999839 31,63
16,889999999999841 31,63
16,899999999999842 31,63
16,909999999999844 31,63
16,919999999999845 31,63
16,929999999999847 31,63
16,939999999999849 31,63
16,94999999999985 31,63
16,959999999999852 31,63
16,969999999999853 31,6616
16,979999999999855 31,6616
16,989999999999856 31,6616
16,999999999999858 31,6616
17,009999999999859 31,6616
17,019999999999861 31,6616
17,029999999999863 31,6616
17,039999999999864 31,6616
17,049999999999866 31,6932
17,059999999999867 31,6932
17,069999999999869 31,6932
17,07999999999987 31,6932
17,089999999999872 31,6932
17,099999999999874 31,7248
17,109999999999875 31,7248
17,119999999999877 31,7248
17,129999999999878 31,7563
17,13999999999988 31,7563
17,149999999999881 31,7878
17,159999999999883 31,7878
17,169999999999884 31,7878
17,179999999999886 31,7878
17,189999999999888 31,7878
17,199999999999889 31,7878
17,209999999999891 31,7878
17,219999999999892 31,8507
17,229999999999894 31,8507
17,239999999999895 31,8821
17,249999999999897 31,8821
17,259999999999899 31,8821
17,2699999999999 31,9134
17,279999999999902 31,9134
17,289999999999903 31,9134
17,299999999999905 31,9448
17,309999999999906 31,9448
17,319999999999908 31,9448
17,329999999999909 31,9448
17,339999999999911 31,9761
17,349999999999913 31,9761
17,359999999999914 31,9761
17,369999999999916 31,9761
17,379999999999917 31,9761
17,389999999999919 31,9761
17,39999999999992 32,0074
17,409999999999922 32,0074
17,419999999999924 32,0074
17,429999999999925 32,0074
17,439999999999927 32,0074
17,449999999999928 32,0074
17,45999999999993 32,0074
17,469999999999931 32,0074
17,479999999999933 32,0074
17,489999999999934 32,0074
17,499999999999936 32,0386
17,509999999999938 32,0386
17,519999999999939 32,0386
17,529999999999941 32,0698
17,539999999999942 32,0698
17,549999999999944 32,0698
17,559999999999945 32,101
17,569999999999947 32,101
17,579999999999949 32,101
17,58999999999995 32,101
17,599999999999952 32,101
17,609999999999953 32,101
17,619999999999955 32,101
17,629999999999956 32,101
17,639999999999958 32,101
17,649999999999959 32,101
17,659999999999961 32,1321
17,669999999999963 32,1321
17,679999999999964 32,1321
17,689999999999966 32,1321
17,699999999999967 32,1321
17,709999999999969 32,1321
17,71999999999997 32,1321
17,729999999999972 32,1321
17,739999999999974 32,1321
17,749999999999975 32,1633
17,759999999999977 32,1633
17,769999999999978 32,1633
17,77999999999998 32,1633
17,789999999999981 32,1633
17,799999999999983 32,1633
17,809999999999985 32,2254
17,819999999999986 32,2254
17,829999999999988 32,2254
17,839999999999989 32,2254
17,849999999999991 32,2564
17,859999999999992 32,2564
17,869999999999994 32,2564
17,879999999999995 32,2564
17,889999999999997 32,2564
17,899999999999999 32,2564
17,91 32,2564
17,920000000000002 32,2564
17,930000000000003 32,2564
17,940000000000005 32,2564
17,950000000000006 32,2564
17,960000000000008 32,2564
17,97000000000001 32,2564
17,980000000000011 32,2564
17,990000000000013 32,2564
18,000000000000014 32,2564
18,010000000000016 32,2874
18,020000000000017 32,2874
18,030000000000019 32,2874
18,04000000000002 32,2874
18,050000000000022 32,2874
18,060000000000024 32,2874
18,070000000000025 32,2874
18,080000000000027 32,3184
18,090000000000028 32,3184
18,10000000000003 32,3184
18,110000000000031 32,3184
18,120000000000033 32,3494
18,130000000000035 32,3803
18,140000000000036 32,3803
18,150000000000038 32,4112
18,160000000000039 32,4112
18,170000000000041 32,442
18,180000000000042 32,442
18,190000000000044 32,442
18,200000000000045 32,4728
18,210000000000047 32,4728
18,220000000000049 32,5036
18,23000000000005 32,5036
18,240000000000052 32,5036
18,250000000000053 32,5344
18,260000000000055 32,5344
18,270000000000056 32,5344
18,280000000000058 32,5651
18,29000000000006 32,5651
18,300000000000061 32,5651
18,310000000000063 32,5958
18,320000000000064 32,5958
18,330000000000066 32,5958
18,340000000000067 32,5958
18,350000000000069 32,5958
18,36000000000007 32,5958
18,370000000000072 32,5958
18,380000000000074 32,5958
18,390000000000075 32,5958
18,400000000000077 32,6265
18,410000000000078 32,6265
18,42000000000008 32,6265
18,430000000000081 32,6265
18,440000000000083 32,6265
18,450000000000085 32,6265
18,460000000000086 32,6265
18,470000000000088 32,6265
18,480000000000089 32,6265
18,490000000000091 32,6265
18,500000000000092 32,6265
18,510000000000094 32,6265
18,520000000000095 32,6572
18,530000000000097 32,6572
18,540000000000099 32,6572
18,5500000000001 32,6572
18,560000000000102 32,6572
18,570000000000103 32,6572
18,580000000000105 32,6878
18,590000000000106 32,6878
18,600000000000108 32,6878
18,61000000000011 32,6878
18,620000000000111 32,6878
18,630000000000113 32,6878
18,640000000000114 32,6878
18,650000000000116 32,6878
18,660000000000117 32,6878
18,670000000000119 32,6878
18,680000000000121 32,6878
18,690000000000122 32,7184
18,700000000000124 32,7489
18,710000000000125 32,7489
18,720000000000127 32,7489
18,730000000000128 32,7489
18,74000000000013 32,7795
18,750000000000131 32,81
18,760000000000133 32,81
18,770000000000135 32,81
18,780000000000136 32,81
18,790000000000138 32,8405
18,800000000000139 32,8405
18,810000000000141 32,8405
18,820000000000142 32,8405
18,830000000000144 32,8405
18,840000000000146 32,8709
18,850000000000147 32,9013
18,860000000000149 32,9013
18,87000000000015 32,9013
18,880000000000152 32,9013
18,890000000000153 32,9013
18,900000000000155 32,9317
18,910000000000156 32,9317
18,920000000000158 32,9317
18,93000000000016 32,9924
18,940000000000161 32,9924
18,950000000000163 32,9924
18,960000000000164 32,9924
18,970000000000166 32,9924
18,980000000000167 32,9924
18,990000000000169 32,9924
19,000000000000171 32,9924
19,010000000000172 32,9924
19,020000000000174 32,9924
19,030000000000175 33,0227
19,040000000000177 33,0227
19,050000000000178 33,0227
19,06000000000018 33,0227
19,070000000000181 33,0227
19,080000000000183 33,0227
19,090000000000185 33,0227
19,100000000000186 33,053
19,110000000000188 33,053
19,120000000000189 33,053
19,130000000000191 33,053
19,140000000000192 33,0833
19,150000000000194 33,0833
19,160000000000196 33,0833
19,170000000000197 33,0833
19,180000000000199 33,1135
19,1900000000002 33,1135
19,200000000000202 33,1135
19,210000000000203 33,1135
19,220000000000205 33,1135
19,230000000000206 33,1135
19,240000000000208 33,1135
19,25000000000021 33,1135
19,260000000000211 33,1135
19,270000000000213 33,1135
19,280000000000214 33,1135
19,290000000000216 33,1135
19,300000000000217 33,1135
19,310000000000219 33,1135
19,320000000000221 33,1135
19,330000000000222 33,1135
19,340000000000224 33,1437
19,350000000000225 33,1437
19,360000000000227 33,1437
19,370000000000228 33,1437
19,38000000000023 33,204
19,390000000000231 33,204
19,400000000000233 33,204
19,410000000000235 33,204
19,420000000000236 33,204
19,430000000000238 33,204
19,440000000000239 33,204
19,450000000000241 33,204
19,460000000000242 33,2341
19,470000000000244 33,2341
19,480000000000246 33,2642
19,490000000000247 33,2642
19,500000000000249 33,2642
19,51000000000025 33,2642
19,520000000000252 33,2642
19,530000000000253 33,2943
19,540000000000255 33,2943
19,550000000000257 33,2943
19,560000000000258 33,2943
19,57000000000026 33,3243
19,580000000000261 33,3243
19,590000000000263 33,3243
19,600000000000264 33,3243
19,610000000000266 33,3243
19,620000000000267 33,4442
19,630000000000269 33,4442
19,640000000000271 33,4442
19,650000000000272 33,4442
19,660000000000274 33,4741
19,670000000000275 33,4741
19,680000000000277 33,4741
19,690000000000278 33,504
19,70000000000028 33,504
19,710000000000282 33,504
19,720000000000283 33,5338
19,730000000000285 33,5338
19,740000000000286 33,5636
19,750000000000288 33,5636
19,760000000000289 33,5636
19,770000000000291 33,5636
19,780000000000292 33,5934
19,790000000000294 33,5934
19,800000000000296 33,5934
19,810000000000297 33,5934
19,820000000000299 33,5934
19,8300000000003 33,5934
19,840000000000302 33,6232
19,850000000000303 33,6529
19,860000000000305 33,6529
19,870000000000307 33,6529
19,880000000000308 33,6529
19,89000000000031 33,6529
19,900000000000311 33,6529
19,910000000000313 33,6529
19,920000000000314 33,6529
19,930000000000316 33,6529
19,940000000000317 33,6529
19,950000000000319 33,6529
19,960000000000321 33,6529
19,970000000000322 33,6529
19,980000000000324 33,6529
19,990000000000325 33,6529
20,000000000000327 33,6529
20,010000000000328 33,6529
20,02000000000033 33,6529
20,030000000000332 33,6827
20,040000000000333 33,6827
20,050000000000335 33,6827
20,060000000000336 33,7123
20,070000000000338 33,7123
20,080000000000339 33,7123
20,090000000000341 33,742
20,100000000000342 33,742
20,110000000000344 33,742
20,120000000000346 33,742
20,130000000000347 33,742
20,140000000000349 33,742
20,15000000000035 33,742
20,160000000000352 33,742
20,170000000000353 33,742
20,180000000000355 33,742
20,190000000000357 33,742
20,200000000000358 33,742
20,21000000000036 33,742
20,220000000000361 33,742
20,230000000000363 33,742
20,240000000000364 33,742
20,250000000000366 33,742
20,260000000000367 33,742
20,270000000000369 33,742
20,280000000000371 33,7716
20,290000000000372 33,7716
20,300000000000374 33,7716
20,310000000000375 33,7716
20,320000000000377 33,7716
20,330000000000378 33,8013
20,34000000000038 33,8013
20,350000000000382 33,8013
20,360000000000383 33,8013
20,370000000000385 33,8013
20,380000000000386 33,8308
20,390000000000388 33,8308
20,400000000000389 33,8308
20,410000000000391 33,8308
20,420000000000393 33,8604
20,430000000000394 33,8604
20,440000000000396 33,8899
20,450000000000397 33,8899
20,460000000000399 33,8899
20,4700000000004 33,8899
20,480000000000402 33,8899
20,490000000000403 33,8899
20,500000000000405 33,8899
20,510000000000407 33,8899
20,520000000000408 33,8899
20,53000000000041 33,8899
20,540000000000411 33,8899
20,550000000000413 33,8899
20,560000000000414 33,8899
20,570000000000416 33,8899
20,580000000000418 33,8899
20,590000000000419 33,8899
20,600000000000421 33,8899
20,610000000000422 33,8899
20,620000000000424 33,9489
20,630000000000425 34,0078
20,640000000000427 34,0078
20,650000000000428 34,0666
20,66000000000043 34,0666
20,670000000000432 34,096
20,680000000000433 34,096
20,690000000000435 34,096
20,700000000000436 34,096
20,710000000000438 34,096
20,720000000000439 34,096
20,730000000000441 34,096
20,740000000000443 34,096
20,750000000000444 34,096
20,760000000000446 34,096
20,770000000000447 34,096
20,780000000000449 34,096
20,79000000000045 34,096
20,800000000000452 34,096
20,810000000000453 34,096
20,820000000000455 34,096
20,830000000000457 34,096
20,840000000000458 34,096
20,85000000000046 34,096
20,860000000000461 34,096
20,870000000000463 34,096
20,880000000000464 34,096
20,890000000000466 34,096
20,900000000000468 34,096
20,910000000000469 34,096
20,920000000000471 34,096
20,930000000000472 34,096
20,940000000000474 34,096
20,950000000000475 34,096
20,960000000000477 34,096
20,970000000000478 34,096
20,98000000000048 34,096
20,990000000000482 34,096
21,000000000000483 34,096
21,010000000000485 34,096
21,020000000000486 34,096
21,030000000000488 34,096
21,040000000000489 34,1253
21,050000000000491 34,1253
21,060000000000493 34,1253
21,070000000000494 34,1253
21,080000000000496 34,1253
21,090000000000497 34,1546
21,100000000000499 34,1546
21,1100000000005 34,1546
21,120000000000502 34,1546
21,130000000000503 34,1546
21,140000000000505 34,1839
21,150000000000507 34,1839
21,160000000000508 34,1839
21,17000000000051 34,1839
21,180000000000511 34,2131
21,190000000000513 34,2131
21,200000000000514 34,2131
21,210000000000516 34,2131
21,220000000000518 34,2131
21,230000000000519 34,2131
21,240000000000521 34,2131
21,250000000000522 34,2131
21,260000000000524 34,2131
21,270000000000525 34,2131
21,280000000000527 34,2131
21,290000000000529 34,2131
21,30000000000053 34,2131
21,310000000000532 34,2131
21,320000000000533 34,2131
21,330000000000535 34,2131
21,340000000000536 34,2131
21,350000000000538 34,2131
21,360000000000539 34,2131
21,370000000000541 34,2131
21,380000000000543 34,2131
21,390000000000544 10
21,400000000000546 10
21,410000000000547 10
21,420000000000549 10
21,43000000000055 10
21,440000000000552 10
21,450000000000554 10
21,460000000000555 10
21,470000000000557 9
21,480000000000558 9
21,49000000000056 9
21,500000000000561 9
21,510000000000563 9
21,520000000000564 9
21,530000000000566 9
21,540000000000568 9
21,550000000000569 9
21,560000000000571 9
21,570000000000572 9
21,580000000000574 9
21,590000000000575 9
21,600000000000577 9
21,610000000000579 9
21,62000000000058 9
21,630000000000582 9
21,640000000000583 9
21,650000000000585 9
21,660000000000586 9
21,670000000000588 9
21,680000000000589 9
21,690000000000591 9
21,700000000000593 9
21,710000000000594 9
21,720000000000596 9
21,730000000000597 9
21,740000000000599 9
21,7500000000006 9
21,760000000000602 9
21,770000000000604 9
21,780000000000605 9
21,790000000000607 9
21,800000000000608 9
21,81000000000061 9
21,820000000000611 9
21,830000000000613 9
21,840000000000614 9
21,850000000000616 9
21,860000000000618 9
21,870000000000619 9
21,880000000000621 9
21,890000000000622 9
21,900000000000624 9
21,910000000000625 9
21,920000000000627 9
21,930000000000629 9
21,94000000000063 9
21,950000000000632 9
21,960000000000633 9
21,970000000000635 9
21,980000000000636 9
21,990000000000638 9
22,000000000000639 9
22,010000000000641 9
22,020000000000643 9
22,030000000000644 9
22,040000000000646 9
22,050000000000647 9
22,060000000000649 9
22,07000000000065 9
22,080000000000652 9
22,090000000000654 9
22,100000000000655 9
22,110000000000657 9
22,120000000000658 9
22,13000000000066 9
22,140000000000661 9
22,150000000000663 9
22,160000000000664 9
22,170000000000666 9
22,180000000000668 9
22,190000000000669 9
22,200000000000671 9
22,210000000000672 9
22,220000000000674 9
22,230000000000675 9
22,240000000000677 9
22,250000000000679 9
22,26000000000068 9
22,270000000000682 9
22,280000000000683 9
22,290000000000685 9
22,300000000000686 9
22,310000000000688 9
22,32000000000069 9
22,330000000000691 9
22,340000000000693 9
22,350000000000694 9
22,360000000000696 9
22,370000000000697 9
22,380000000000699 9
22,3900000000007 9
22,400000000000702 9
22,410000000000704 9
22,420000000000705 10
22,430000000000707 10
22,440000000000708 10
22,45000000000071 10
22,460000000000711 10
22,470000000000713 10
22,480000000000715 10
22,490000000000716 10
22,500000000000718 10
22,510000000000719 10,1
22,520000000000721 10,1
22,530000000000722 10,1
22,540000000000724 10,1
22,550000000000725 10,1
22,560000000000727 10,1
22,570000000000729 10,1
22,58000000000073 10,1
22,590000000000732 10,1
22,600000000000733 10,1
22,610000000000735 10,1
22,620000000000736 10,1
22,630000000000738 10,1
22,64000000000074 10,1
22,650000000000741 10,1
